att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,target
-0.508528,-0.508528,0.204882,1.156078,2.345086,0.918279,-0.270729,-1.221912,-0.746367,0.204882,1.631676,2.582885,1.156078,-0.746367,-1.459751,-1.69759,-0.746367,-0.03293,-0.03293,-0.508528,-0.508528,-0.270729,-0.270729,-0.270729,-0.03293,0.204882,0.442681,0.204882,0.204882,0.204882,-0.270729,-0.508528,-0.270729,-0.03293,-0.03293,0.204882,0.204882,-0.03293,-0.03293,-0.270729,-0.508528,-0.984073,-0.984073,-0.508528,0.442681,-0.03293,-0.03293,0.918279,1.869475,2.582885,2.582885,0.918279,-0.508528,-1.221912,-2.173135,-2.173135,-1.221912,-0.270729,0.68048,0.442681,-0.03293,-0.508528,-0.270729,-0.03293,0.442681,2
-0.489595,-0.489595,-0.244801,1.468773,2.692757,2.447963,0.489596,-1.223964,-1.713635,-0.489595,0.73439,1.713567,0.979184,-0.489595,-1.223964,-1.223964,-1.223964,-0.73443,-0.244801,-0.000007,-0.489595,-0.489595,-0.489595,-0.489595,-0.244801,0.244801,0.489596,0.489596,0.489596,0.244801,-0.244801,-0.244801,-0.244801,-0.244801,-0.244801,-0.000007,0.244801,0.489596,0.489596,-0.000007,-0.244801,-0.979129,-1.468799,-1.468799,-1.223964,-0.489595,0.73439,1.223978,2.203169,2.692757,1.958361,0.73439,-0.73443,-0.979129,-0.979129,-1.223964,-0.489595,-0.000007,0.244801,-0.000007,-0.244801,-0.489595,-0.244801,0.489596,0.489596,2
-0.097778,-0.733293,-1.051103,0.219997,2.126539,2.126539,1.173268,-0.415535,-1.368736,-0.733293,0.537754,2.126539,1.808782,0.855511,0.219997,-0.733293,-2.004357,-1.686546,-0.733293,0.219997,0.219997,-0.415535,-0.733293,-0.733293,-0.733293,-0.415535,-0.097778,0.537754,0.855511,0.219997,-0.097778,-0.415535,-0.415535,-0.097778,-0.097778,-0.097778,-0.097778,-0.097778,-0.097778,-0.097778,-0.097778,-0.415535,-0.097778,-0.415535,-0.415535,-0.097778,-0.097778,-0.097778,0.537754,1.491025,2.444297,2.762072,1.491025,-0.097778,-1.686546,-2.004357,-1.368736,-0.415535,0.537754,0.537754,-0.097778,-0.415535,-0.415535,-0.415535,-0.097778,2
-0.387475,0.003,0.198249,1.369674,2.541111,2.150636,0.393486,-1.558879,-1.558879,-0.387475,0.588724,1.564912,0.588724,0.003,-0.777906,-1.558879,-0.973177,-0.387475,-0.387475,-0.387475,-0.582745,-0.582745,-0.582745,-0.582745,-0.387475,0.198249,0.393486,0.588724,0.393486,0.198249,-0.192237,-0.192237,-0.192237,0.003,0.003,0.198249,0.393486,0.588724,0.393486,0.198249,-0.582745,-1.363718,-1.168447,-0.973177,-0.973177,-0.582745,0.198249,1.369674,2.345873,2.541111,2.150636,1.369674,0.198249,-0.777906,-1.754149,-1.754149,-1.168447,-0.387475,-0.192237,0.003,-0.192237,-0.387475,0.003,0.393486,0.393486,2
-0.019154,-0.019154,-0.268106,0.229812,0.229812,0.229812,-0.019154,-0.019154,0.229812,0.976668,1.22562,1.474572,1.22562,0.478764,-1.2639,-1.761888,-1.512894,-1.014906,-0.766052,-0.517058,-0.268106,-0.268106,-0.517058,-0.268106,-0.019154,0.478764,0.727716,0.727716,0.478764,-0.268106,-0.268106,-0.019154,-0.019154,-0.019154,-0.019154,0.229812,-0.019154,-0.268106,-0.766052,-0.517058,-1.014906,-1.512894,-1.2639,0.478764,1.474572,0.976668,-1.014906,-0.517058,1.22562,2.470394,3.466202,2.221442,0.727716,-0.766052,-1.2639,-1.761888,-1.761888,-1.2639,-0.019154,0.478764,0.229812,-0.268106,-0.268106,0.229812,0.478764,2
-0.169222,0.042301,0.253836,0.253836,1.522973,2.157554,0.465358,-0.380745,-1.22686,-0.380745,1.099927,2.580599,1.734496,0.042301,-1.649859,-1.861417,-1.22686,-0.803744,-0.803744,-0.592304,-0.380745,-0.169222,-0.380745,-0.380745,0.042301,0.465358,0.676881,0.465358,0.042301,-0.380745,-0.380745,-0.592304,-0.380745,-0.380745,-0.169222,-0.169222,0.042301,0.253836,0.676881,1.099927,1.099927,0.465358,-1.438419,-2.495974,-1.438419,0.676881,1.099927,0.676881,0.465358,1.31145,1.946031,1.946031,0.465358,-0.592304,-0.803744,-1.649859,-1.438419,-0.803744,-0.380745,-0.169222,-0.380745,-0.169222,0.042301,0.253836,0.253836,2
0.332568,0.711797,-0.046683,-0.046683,-0.805141,-0.046683,-0.046683,-0.425912,0.332568,1.470255,2.607943,2.607943,1.470255,0.332568,-0.805141,-1.184434,-1.563515,-1.563515,-1.563515,-0.425912,-0.425912,0.711797,-0.046683,-0.046683,-0.046683,-0.046683,-0.046683,-0.425912,-0.425912,-0.046683,-0.046683,-0.425912,-0.425912,-0.425912,-0.046683,-0.046683,-0.046683,-0.046683,-0.425912,-0.046683,-0.046683,-1.184434,-0.805141,-0.046683,0.332568,-0.046683,-0.425912,0.711797,2.228714,2.987172,2.607943,0.711797,-1.184434,-1.942808,-1.563515,-0.805141,-0.046683,0.332568,-0.046683,-0.046683,-0.425912,-0.425912,-0.046683,0.332568,0.332568,2
-0.17655,-0.17655,0.090328,-0.710351,-0.977124,-0.17655,-0.17655,-0.977124,0.090328,1.95849,3.292895,3.026017,1.95849,-2.578512,-2.578512,-2.31159,-0.17655,0.357221,0.357221,-0.710351,-0.710351,0.090328,0.090328,0.357221,0.090328,-0.17655,0.090328,0.090328,-0.17655,-0.17655,0.090328,0.090328,-0.17655,-0.17655,0.090328,0.090328,0.090328,0.090328,-0.17655,0.090328,0.090328,0.090328,0.090328,0.357221,-0.17655,-1.244047,-0.17655,0.624099,1.691612,0.890977,0.090328,1.157855,1.424734,0.890977,-0.977124,0.090328,-0.443428,-0.17655,-0.710351,-0.710351,-0.443428,-0.710351,-0.710351,-0.17655,0.090328,1
-0.165135,0.068203,0.068203,0.301554,0.068203,-0.165135,-0.165135,-0.165135,0.068203,0.068203,0.068203,0.068203,0.068203,0.068203,0.068203,-0.631851,-2.265231,-1.798477,1.001569,2.401612,2.168273,0.534893,-0.398473,0.068203,0.534893,0.768231,-1.098475,-0.865097,-0.631851,-0.165135,0.068203,-0.165135,-0.398473,-0.398473,-0.165135,0.301554,0.301554,0.068203,0.068203,0.068203,0.068203,0.068203,0.301554,0.068203,-0.165135,-0.165135,0.068203,0.068203,-0.165135,0.068203,0.068203,0.068203,0.068203,0.068203,-0.165135,-0.865097,-1.798477,-1.56523,1.234907,4.501669,1.001569,-1.798477,-1.798477,-0.631851,1.701584,1
-0.640718,-0.640718,-0.436545,0.992436,2.01314,1.604852,-0.028268,-1.048949,-1.048949,-0.028268,1.196575,1.604852,1.196575,0.788298,-0.028268,-1.253122,-1.661353,-1.048949,-0.232406,-0.028268,-0.436545,-0.844776,-0.844776,-0.640718,-0.436545,-0.028268,0.380021,0.584159,0.584159,0.380021,0.175882,-0.028268,-0.232406,-0.232406,-0.232406,-0.232406,0.175882,0.584159,0.584159,0.380021,-0.232406,-1.457294,-1.865526,-1.457294,-0.844776,-0.028268,0.584159,1.196575,2.01314,2.625555,2.625555,1.400713,-0.436545,-1.253122,-1.253122,-1.457294,-1.048949,-0.640718,-0.028268,0.175882,0.175882,-0.232406,-0.028268,0.175882,0.380021,2
0.003347,0.003347,0.221171,0.003347,0.003347,-0.214465,-0.867853,-0.432277,-0.214465,0.221171,-1.521399,-1.085702,2.181493,2.83493,0.003347,-2.828248,-2.828248,0.221171,1.528044,1.745857,0.221171,-0.432277,-1.085702,-0.867853,0.003347,0.221171,0.003347,0.003347,-0.432277,0.003347,0.221171,0.221171,0.003347,-0.214465,0.221171,0.221171,0.003347,-0.432277,-0.432277,-0.432277,-0.650126,0.003347,0.221171,0.221171,0.438984,0.438984,0.438984,0.438984,0.221171,-0.650126,-0.432277,0.656796,1.528044,-0.214465,-2.174824,-1.739126,0.003347,1.09242,1.963681,1.745857,0.874608,0.438984,0.003347,-0.432277,-0.432277,1
-0.317794,0.186031,-0.065888,-0.065888,-0.065888,0.186031,-0.065888,-0.317794,-0.5697,-0.5697,-0.5697,0.941748,1.44556,0.689843,-1.577351,-1.577351,-0.065888,1.44556,2.201291,1.193654,0.186031,-0.5697,-1.325403,-1.073455,-0.317794,0.186031,-0.065888,-0.317794,-0.317794,-0.317794,0.186031,0.437937,0.437937,-0.065888,-0.317794,-0.317794,-0.065888,-0.065888,-0.065888,-0.065888,-0.065888,-0.317794,-0.065888,-0.065888,-0.065888,-0.065888,0.186031,-0.317794,-0.821648,-0.5697,-0.065888,1.949371,3.460819,2.201291,-0.821648,-2.081106,-2.081106,-0.5697,1.193654,1.949371,0.941748,0.437937,-0.317794,-1.073455,-1.577351,2
-0.578246,-0.578246,0.473116,1.261627,2.050137,0.99879,-0.578246,-1.366742,-1.366742,0.473116,2.050137,2.575826,1.7873,0.473116,-1.629622,-2.680999,-1.629622,-0.315409,0.210279,-0.052572,-0.578246,-0.578246,-0.315409,-0.315409,-0.315409,0.210279,0.473116,0.210279,0.210279,-0.052572,-0.315409,-0.315409,-0.052572,-0.315409,-0.315409,-0.052572,-0.052572,0.210279,-0.052572,-0.578246,-0.052572,-0.578246,-0.578246,-0.052572,-0.052572,-0.315409,-0.578246,0.473116,1.524463,2.312989,2.312989,0.99879,-0.315409,-1.366742,-1.629622,-1.366742,-0.315409,0.210279,0.210279,-0.052572,-0.315409,-0.315409,-0.052572,0.473116,0.735953,2
-0.049599,-0.264519,-0.264519,-0.264519,-0.049599,-0.264519,-0.049599,-0.264519,-0.264519,-0.049599,-1.124185,-1.124185,0.165332,1.66977,0.810091,-1.124185,-0.90923,0.810091,1.239931,-0.264519,-0.264519,-0.479438,-0.264519,-0.049599,0.165332,-0.049599,-0.264519,-0.264519,-0.264519,-0.049599,0.380252,-0.049599,-0.049599,-0.049599,-0.049599,-0.049599,-0.049599,-0.049599,-0.264519,-0.264519,-0.049599,0.165332,0.165332,-0.049599,-0.049599,0.165332,0.165332,-0.049599,-0.694394,-1.339141,-1.339141,0.380252,2.52946,3.81899,-2.198844,-2.84359,-1.339141,0.380252,1.884702,1.884702,1.66977,1.239931,0.380252,-0.264519,-0.694394,1
0.003169,0.003169,-0.409263,-0.409263,-0.203047,-0.203047,-0.203047,-0.409263,-0.203047,0.003169,-1.027898,-1.234148,1.034258,2.065348,0.415612,-1.646534,-1.234148,1.240474,2.065348,0.209396,-0.615513,-1.027898,-0.409263,0.415612,0.415612,-0.203047,-0.409263,0.003169,0.415612,0.003169,-0.409263,0.003169,0.003169,0.003169,0.209396,0.003169,0.003169,0.003169,-0.203047,-0.203047,0.003169,0.003169,0.003169,-0.203047,0.003169,0.003169,0.003169,0.003169,-0.615513,-1.027898,-0.203047,0.621827,2.271564,2.890211,-2.265169,-2.265169,-1.440399,0.209396,2.065348,2.47778,1.44669,0.003169,-1.234148,-0.821648,0.209396,1
0.063656,0.063656,0.063656,0.063656,0.063656,0.063656,-0.16623,-0.855836,-1.085761,0.523441,2.132656,1.902757,0.063656,-2.235255,-1.775406,-0.62604,0.523441,1.902757,1.902757,1.213099,0.523441,0.063656,-0.16623,-0.16623,-0.396116,-0.62604,-0.855836,-0.855836,-0.855836,-0.62604,-0.16623,0.063656,0.293555,0.063656,0.293555,0.293555,0.523441,0.293555,0.063656,-0.16623,-0.396116,-0.396116,-0.16623,-0.16623,-0.16623,0.063656,0.063656,0.063656,-0.396116,-2.005331,-1.54561,1.672871,3.282086,2.132656,-0.855836,-1.775406,-1.085761,0.753327,0.523441,-0.16623,-0.62604,-0.62604,0.063656,0.293555,0.063656,1
0.406151,-0.406147,-0.406147,-0.000009,1.218426,0.812288,0.406151,0.406151,-0.406147,0.406151,2.030701,2.436839,1.218426,-0.000009,-0.406147,-0.812285,-1.624469,-2.030675,-1.624469,-0.812285,0.406151,-0.000009,-0.000009,-0.406147,-0.406147,-0.406147,-0.000009,-0.000009,-0.000009,-0.000009,-0.406147,-0.000009,-0.000009,-0.000009,-0.000009,-0.000009,-0.000009,0.406151,-0.406147,-0.406147,0.406151,-0.406147,-1.21849,-0.406147,0.406151,-0.000009,-0.000009,0.812288,2.436839,2.842976,2.436839,1.624564,-0.812285,-2.030675,-2.030675,-0.812285,-0.000009,-0.000009,-0.406147,-0.406147,-0.406147,-0.812285,-0.812285,-0.000009,0.406151,2
0.057917,0.267081,0.057917,1.312838,2.149456,1.103687,-0.569572,-1.824458,-1.406202,0.267081,1.52199,1.940304,0.894535,0.476232,-0.360386,-1.406202,-1.615271,-1.406202,-0.987828,-0.569572,-0.569572,-0.569572,-0.569572,-0.151234,0.267081,0.267081,0.267081,0.267081,0.267081,0.267081,0.057917,-0.151234,-0.151234,-0.151234,0.057917,0.476232,0.894535,0.894535,0.685384,0.476232,0.057917,-0.778642,-1.824458,-2.242714,-1.197015,0.057917,0.476232,0.476232,1.52199,2.149456,2.149456,1.312838,0.057917,-0.778642,-1.615271,-1.406202,-1.197015,-0.360386,0.057917,0.057917,-0.360386,-0.360386,0.267081,0.267081,0.476232,2
-0.303122,-0.062847,-0.062847,1.378816,2.099654,1.138541,-0.062847,-1.504523,-0.783712,0.417716,1.138541,1.859365,1.619091,0.898266,-0.543396,-1.985018,-1.744838,-1.023892,-0.303122,-0.303122,-0.543396,-0.543396,-0.303122,-0.543396,-0.543396,-0.062847,0.177442,0.417716,0.417716,0.417716,-0.062847,-0.303122,-0.543396,-0.303122,-0.062847,0.177442,0.177442,-0.062847,-0.062847,0.177442,-0.062847,-0.783712,-1.023892,-0.783712,-0.543396,-0.543396,-0.062847,0.898266,2.099654,2.820478,2.580203,1.138541,-0.543396,-1.023892,-1.744838,-1.985018,-1.023892,-0.062847,0.417716,0.417716,-0.303122,-0.303122,-0.062847,0.177442,0.417716,2
-0.5402,-0.777487,-0.5402,1.12055,2.069556,1.832294,0.171558,-1.25193,-1.489218,-0.302951,1.832294,2.544052,1.832294,0.171558,-1.25193,-2.200949,-1.726506,-0.5402,0.171558,-0.065703,-0.5402,-0.5402,-0.302951,-0.065703,-0.302951,-0.065703,-0.065703,0.171558,0.171558,-0.065703,-0.065703,-0.065703,-0.065703,-0.065703,-0.302951,-0.065703,-0.065703,0.171558,-0.302951,-0.5402,-0.5402,-0.302951,-0.5402,-0.065703,0.408806,-0.065703,-0.302951,0.171558,1.12055,2.069556,2.7813,1.595046,-0.302951,-1.014642,-1.963661,-1.726506,-0.5402,-0.065703,0.408806,0.171558,-0.065703,-0.302951,0.171558,0.408806,0.408806,2
-0.18863,-0.18863,-1.303232,-0.467284,1.761967,2.597946,0.368695,-1.581934,-1.581934,0.368695,2.040622,2.040622,-0.467284,-0.745986,-2.13918,-0.745986,0.090025,0.090025,-0.18863,-0.467284,-0.18863,0.368695,0.090025,0.090025,0.090025,-0.18863,0.090025,0.090025,-0.18863,0.090025,0.090025,0.090025,0.090025,0.368695,0.090025,0.090025,0.090025,0.090025,0.090025,0.090025,0.090025,0.090025,0.090025,-0.18863,-1.303232,-0.745986,1.204658,0.368695,0.368695,-0.18863,-0.18863,1.761967,3.155255,2.319276,-1.860635,-0.745986,-0.467284,0.647349,-0.467284,-0.467284,-0.467284,-1.024531,-1.024531,-1.303232,-0.467284,1
0.347685,0.347685,0.119403,0.119403,-0.108867,-0.337136,-0.337136,-0.337136,-0.108867,0.119403,0.119403,0.347685,0.119403,0.119403,-0.108867,-1.250238,-1.935033,-0.108867,1.260761,0.804223,1.032492,1.7173,2.40212,1.945569,0.575954,-2.619828,-2.163341,-1.478546,0.119403,0.347685,-0.337136,-0.337136,-0.337136,0.119403,0.347685,0.347685,-0.108867,-0.108867,0.119403,0.119403,0.119403,0.347685,0.119403,0.119403,0.119403,0.119403,0.119403,0.119403,-0.108867,-0.337136,0.119403,0.347685,0.119403,-0.108867,-0.565443,-1.250238,-1.478546,0.347685,2.858659,2.173851,-0.565443,-1.706725,-2.163341,-0.793623,1.032492,1
0.254875,0.068726,0.068726,0.068726,0.068726,0.068726,-0.303552,-0.303552,0.254875,-0.675787,-1.420362,-0.303552,1.930132,3.233113,0.81329,-2.351107,-2.351107,-1.420362,0.068726,1.743994,2.30241,1.743994,0.81329,-0.117413,-0.489722,-0.489722,-0.489722,-0.675787,-1.048127,-1.048127,-0.861957,-0.675787,-0.117413,0.068726,0.068726,0.254875,0.441013,0.627152,0.441013,0.068726,-0.303552,-0.489722,-0.303552,-0.117413,-0.117413,-0.117413,-0.117413,-0.117413,0.068726,0.068726,0.068726,0.441013,1.743994,1.185568,-1.048127,-1.792702,0.441013,1.185568,1.185568,0.441013,0.068726,-1.420362,-0.861957,-0.489722,0.068726,1
-0.522264,-0.522264,-0.522264,-0.279784,-0.522264,-0.522264,-0.279784,-0.279784,-0.279784,0.205191,1.175113,1.902554,1.902554,-0.037303,-2.462162,-1.734735,0.205191,1.660074,1.417593,1.417593,0.932632,0.447671,-2.219641,-2.219641,-1.249692,-0.764785,-0.037303,-0.522264,-0.522264,-0.279784,0.690152,0.447671,-0.279784,-0.279784,-0.279784,-0.037303,0.447671,0.447671,0.205191,-0.037303,-0.279784,-0.037303,-0.037303,0.205191,-0.037303,-0.279784,-0.037303,-0.037303,-0.764785,-0.279784,0.205191,1.660074,0.932632,-0.764785,-1.734735,-1.734735,-0.522264,0.447671,1.417593,1.902554,1.417593,1.417593,0.932632,-0.037303,-0.764785,1
-0.995363,-1.235039,-0.276506,0.682053,2.59916,2.59916,1.161327,-0.516143,-1.474716,-0.516143,0.92169,2.359523,1.880236,-0.03687,-2.193613,-2.193613,-1.235039,-0.75582,-0.276506,-0.03687,-0.03687,-0.03687,-0.276506,-0.276506,-0.03687,0.20278,0.20278,-0.03687,0.20278,-0.03687,-0.03687,-0.276506,-0.276506,-0.276506,-0.03687,-0.03687,-0.03687,-0.03687,-0.276506,-0.276506,-0.276506,-0.516143,-0.516143,-0.276506,-0.03687,-0.276506,0.20278,0.682053,1.6406,2.359523,2.119886,0.92169,-0.75582,-1.474716,-1.474716,-0.75582,-0.03687,0.442417,0.20278,-0.276506,-0.276506,-0.276506,-0.276506,-0.03687,0.20278,2
0.008231,-0.526903,0.543379,1.613645,2.41636,1.346079,-0.526903,-1.597199,-0.794514,0.275812,1.346079,1.613645,0.810945,0.008231,-1.329588,-1.597199,-1.061976,-0.794514,-0.259336,-0.259336,-0.259336,-0.526903,-0.526903,0.008231,0.008231,0.275812,0.275812,0.008231,0.008231,0.008231,-0.259336,-0.259336,0.008231,-0.259336,0.008231,0.008231,0.008231,0.008231,-0.259336,-0.526903,-0.259336,-0.259336,-0.259336,0.008231,0.543379,-0.794514,-1.597199,-0.794514,1.078512,2.683927,3.21906,1.881212,0.543379,-1.597199,-2.132273,-1.329588,0.008231,0.810945,0.275812,-0.259336,-0.259336,0.275812,0.008231,-0.259336,-0.526903,2
0.144362,0.144362,-0.735418,-1.028547,-0.442125,1.317354,1.02411,0.144362,0.144362,1.317354,2.490329,2.197085,1.317354,-0.735418,-1.615133,-1.615133,-1.32184,-1.615133,-1.615133,-0.148882,0.144362,0.730866,0.437622,0.144362,-0.148882,-0.148882,-0.442125,-0.442125,-0.442125,-0.148882,0.144362,0.144362,-0.148882,-0.148882,0.144362,0.144362,-0.148882,-0.148882,-0.735418,-0.148882,-0.148882,-1.028547,-0.735418,0.730866,1.903841,0.144362,-1.32184,-1.028547,0.730866,2.197085,2.783589,1.610597,0.144362,-1.028547,-1.615133,-1.028547,-0.442125,0.144362,0.437622,-0.442125,-0.442125,-0.148882,0.144362,0.144362,0.144362,2
-0.237274,-0.482074,-0.971621,0.252342,1.476346,2.210762,1.231545,-0.482074,-1.706147,-1.216463,0.741943,2.210762,2.210762,1.476346,-0.237274,-1.216463,-1.706147,-1.216463,-0.237274,0.007527,-0.237274,-0.482074,-0.482074,-0.482074,-0.482074,-0.237274,0.007527,0.252342,0.497143,0.497143,0.252342,0.007527,-0.237274,-0.482074,0.007527,0.007527,0.007527,0.252342,0.252342,0.497143,0.252342,0.007527,-0.726916,-1.216463,-1.216463,-0.726916,-0.482074,0.252342,0.986744,1.965948,2.700364,2.455563,0.741943,-0.726916,-1.216463,-1.216463,-0.971621,-0.482074,-0.237274,-0.482074,-0.482074,-0.237274,-0.482074,-0.237274,0.252342,2
-0.51147,-1.007609,-0.51147,0.729031,2.217629,1.473323,-0.015275,-1.255748,-1.007609,0.232836,1.969518,2.465726,1.225226,-0.015275,-1.007609,-1.503887,-1.255748,-1.007609,-0.263373,-0.015275,-0.015275,-0.263373,-0.263373,-0.51147,-0.015275,-0.015275,0.232836,0.232836,0.232836,-0.015275,-0.015275,-0.263373,-0.263373,-0.015275,-0.015275,-0.015275,-0.015275,-0.263373,-0.015275,-0.015275,-0.51147,-0.759609,-1.007609,-0.51147,-0.015275,-0.015275,-0.015275,0.729031,1.969518,2.713824,2.713824,1.225226,-1.007609,-1.752026,-1.752026,-1.503887,-1.007609,-0.015275,0.480933,0.480933,0.232836,-0.015275,-0.51147,-0.015275,0.232836,2
-0.928339,-0.610718,-0.293151,1.612269,1.929836,1.294702,0.659568,-0.610718,-0.610718,-0.293151,0.342,0.977135,1.294702,0.659568,-0.610718,-1.563402,-1.881022,-1.245781,-0.293151,0.024416,0.024416,0.024416,-0.293151,0.024416,-0.610718,-0.293151,0.024416,0.659568,0.342,0.024416,-0.293151,-0.293151,0.024416,0.024416,0.024416,-0.293151,0.024416,0.342,0.342,0.024416,-1.563402,-2.516085,-1.245781,0.342,1.294702,0.024416,-1.245781,0.342,1.929836,2.882555,2.56497,1.612269,0.024416,-1.245781,-1.245781,-1.245781,-0.293151,0.342,0.024416,-0.293151,0.024416,0.342,0.342,-0.610718,-0.293151,2
-0.311114,-0.311114,-0.078676,-0.078676,-0.078676,-0.078676,-0.078676,-0.311114,-0.311114,-0.776031,-0.311114,0.386214,1.08353,0.153776,-1.705811,-1.008378,0.153776,1.780846,2.013298,1.315969,-0.078676,-0.776031,-1.008378,-0.776031,-0.543553,-0.078676,-0.078676,-0.311114,-0.311114,-0.078676,-0.078676,0.386214,0.386214,0.153776,-0.078676,-0.311114,-0.543553,-0.311114,-0.311114,-0.311114,-0.311114,0.153776,0.386214,0.386214,0.386214,0.386214,-0.078676,-0.078676,0.153776,0.386214,0.851092,1.780846,2.245736,0.153776,-2.403114,-2.867939,-1.473333,1.08353,2.478175,2.245736,1.315969,0.153776,-1.008378,-1.473333,-1.240856,2
-1.41474,-1.760523,-1.069152,1.350997,3.425363,2.042446,1.005273,-0.03192,-1.069152,-0.03192,1.350997,1.005273,0.313824,-0.03192,-0.723369,-1.069152,-1.41474,-1.069152,-0.03192,-0.03192,0.313824,-0.03192,-0.377645,-0.723369,-0.377645,0.313824,0.659548,0.659548,-0.03192,-0.377645,-0.377645,-0.377645,-0.03192,-0.03192,-0.03192,-0.03192,-0.377645,-0.03192,-0.377645,-0.03192,0.313824,-0.03192,-0.377645,-0.03192,0.313824,-0.03192,-1.069152,0.313824,1.350997,2.733895,2.733895,0.659548,-1.41474,-1.760523,-1.41474,-0.377645,-0.03192,0.313824,-0.03192,-0.377645,-0.377645,-0.723369,-0.377645,-0.03192,0.659548,2
-0.409622,0.016381,0.868397,1.720402,2.359418,0.868397,-0.835576,-1.900642,-1.048613,0.655396,1.720402,1.507401,0.442395,-0.409622,-1.048613,-0.835576,-0.622659,-0.409622,-0.622659,-0.835576,-0.835576,-0.409622,-0.196621,0.016381,0.016381,0.229394,0.016381,0.229394,0.229394,0.016381,0.016381,-0.196621,-0.196621,-0.196621,0.016381,0.229394,0.229394,0.016381,0.016381,-0.409622,-1.26165,-1.687605,-0.622659,1.081399,1.720402,1.081399,-0.409622,-0.196621,0.868397,2.146417,2.572419,1.507401,-0.409622,-1.474687,-2.113679,-2.113679,-1.048613,0.016381,0.229394,0.016381,-0.196621,-0.409622,0.016381,0.229394,0.442395,2
0.230033,0.230033,0.230033,-0.019176,-0.019176,0.230033,-0.019176,-0.26837,-0.517565,-1.015898,-1.514371,-1.015898,0.977616,2.721992,0.230033,-1.514371,-1.265134,0.230033,1.7252,2.223603,2.472797,1.476005,0.479227,-0.26837,-0.26837,-0.766801,-1.265134,-1.265134,-1.514371,-1.265134,-0.766801,-0.517565,0.230033,0.479227,0.479227,0.230033,0.230033,-0.019176,-0.019176,-0.019176,-0.019176,-0.26837,-0.517565,-0.517565,-0.019176,0.230033,-0.019176,-0.019176,-0.019176,-0.019176,0.230033,-0.26837,-1.265134,-1.514371,-0.517565,0.977616,1.974394,1.226811,0.977616,1.226811,1.226811,0.728422,-1.015898,-1.763607,-1.015898,1
0.395808,0.033442,0.395808,-0.328904,-0.691249,-0.328904,0.033442,-0.328904,-0.328904,0.395808,1.84519,2.207536,1.482845,0.395808,0.033442,-1.053656,-1.415859,-1.415859,-0.691249,-0.328904,-0.328904,-0.691249,-0.691249,-0.328904,0.033442,0.395808,0.033442,-0.328904,-0.328904,0.033442,0.033442,-0.328904,-0.328904,-0.328904,0.033442,0.033442,0.033442,0.033442,0.033442,-0.328904,-0.328904,-1.053656,-0.328904,0.758153,1.84519,0.395808,-2.503079,-1.415859,0.395808,2.932227,3.294593,2.207536,0.033442,-1.053656,-1.415859,-1.053656,-0.691249,0.033442,0.033442,-0.328904,-0.328904,0.033442,0.033442,0.758153,0.758153,2
-0.025837,-0.985286,-0.265713,1.41343,2.612821,1.893181,-0.265713,-1.705033,-1.705033,-0.505588,1.41343,2.612821,2.13307,0.933679,-1.225202,-1.944815,-1.944815,-0.745504,0.214052,-0.025837,-0.505588,-0.745504,-0.505588,-0.265713,-0.025837,0.214052,0.453927,0.453927,-0.025837,-0.025837,-0.265713,-0.265713,-0.505588,-0.025837,-0.025837,-0.025837,-0.025837,-0.025837,-0.265713,-0.505588,-0.265713,-0.265713,-0.265713,-0.265713,-0.025837,-0.025837,-0.265713,0.214052,1.41343,2.13307,2.13307,0.933679,-0.745504,-1.225202,-1.225202,-0.985286,-0.265713,0.214052,0.214052,-0.025837,-0.505588,-0.505588,-0.265713,0.214052,0.693803,2
